tipo_imovel,endereco,Link,rotulo,Valor (R$),Data,ocupado,Matrícula,Link do Processo,leiloeiro,Visitação,Formas de Pagamento,Direito de Preferência,Descrição do imóvel,Observações Gerais,Observações Adicionais,Status de Ocupação,Direitos do Compromissário,Andar,Detalhes dos Direitos,Link Saiba Mais,Link do Processo Judicial,Metragem construída,Metragem privativa,Metragem terreno,Metragem total,Metragem útil,Quartos,Status Leilão,Total_Fotos,Vagas
N/A,"Niterói / RJ - Maravista Rua Geralda Pontes Miranda de Oliveira,  664",https://www.portalzuk.com.br/imovel/rj/niteroi/maravista/rua-geralda-pontes-miranda-de-oliveira-664/33552-206261,Lance inicial,343000.0026,22/07/2025 às 11:35,Este imóvel encontra-se ocupado no momento.,"39.078 do 16º CRI -  Niterói/RJ
                                      -  Nº Contribuinte: 0202.0376.0270",,Banco Santander,N/A,,,N/A,"A. OCUPADO  B. AÇÃO JUDICIAL - INDENIZATÓRIA - PROC. Nº 0839103-33.2024.8.19.0002 EM TRÂMITE NA VARA CÍVEL DE NITERÓI/RJ.  C. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS: (I) À DESOCUPAÇÃO CONFORME CLAUSULA 4.12 DO EDITAL, (II) DECORRENTES DA AÇÃO JUDICIAL EM TRÂMITE.  D. O VENDEDOR RESPONDERÁ PELA EVICÇÃO DE DIREITOS CONFORME CLAUSULAS 4.8 A 4.10 DO EDITAL.  E. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.  F. PAGAMENTO SOMENTE À VISTA.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.","A. OCUPADO  B. AÇÃO JUDICIAL - INDENIZATÓRIA - PROC. Nº 0839103-33.2024.8.19.0002 EM TRÂMITE NA VARA CÍVEL DE NITERÓI/RJ.  C. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS: (I) À DESOCUPAÇÃO CONFORME CLAUSULA 4.12 DO EDITAL, (II) DECORRENTES DA AÇÃO JUDICIAL EM TRÂMITE.  D. O VENDEDOR RESPONDERÁ PELA EVICÇÃO DE DIREITOS CONFORME CLAUSULAS 4.8 A 4.10 DO EDITAL.  E. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.  F. PAGAMENTO SOMENTE À VISTA.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/banco-santander,"125,00m²",,"450,00m²",,,,Imóvel ocupado,0,
N/A,"Salto / SP - Chácara Lageado Rua Presidente João Café Filho,  100",https://www.portalzuk.com.br/imovel/sp/salto/chacara-lageado/rua-presidente-joao-cafe-filho-100/33552-206276,Lance inicial,166320.0049,22/07/2025 às 11:35,Este imóvel encontra-se ocupado no momento.,"60.596 do 1º CRI -  Salto/SP
                                      -  Nº Contribuinte: 01.09.0005.0070.0021.",,Banco Santander,N/A,,,N/A,"a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU E CONDOMÍNIO SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.","a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU E CONDOMÍNIO SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/banco-santander,,,,,"62,00m²",,Imóvel ocupado,0,
N/A,"Parauapebas / PA - União Rua O,  318",https://www.portalzuk.com.br/imovel/pa/parauapebas/uniao/rua-o-318/33552-206277,Lance inicial,126000.0050,22/07/2025 às 11:36,Este imóvel encontra-se ocupado no momento.,"3.602 do 1º CRI -  Parauapebas/PA
                                      -  Nº Contribuinte: 01.02.058.0047.001.",,Banco Santander,N/A,,,N/A,"a. OCUPADO  b. AÇÃO JUDICIAL - INDENIZATÓRIA - PROC. Nº 0810256-08.2025.8.14.0040 EM TRÂMITE NA VARA CÍVEL DE PARAUAPEBAS/PA.  c. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS: (I) À DESOCUPAÇÃO CONFORME CLAUSULA 4.12 DO EDITAL, (II) DECORRENTES DA AÇÃO JUDICIAL EM TRÂMITE.  d. O VENDEDOR RESPONDERÁ PELA EVICÇÃO DE DIREITOS CONFORME CLAUSULAS 4.8 A 4.10 DO EDITAL.  e. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.","a. OCUPADO  b. AÇÃO JUDICIAL - INDENIZATÓRIA - PROC. Nº 0810256-08.2025.8.14.0040 EM TRÂMITE NA VARA CÍVEL DE PARAUAPEBAS/PA.  c. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS: (I) À DESOCUPAÇÃO CONFORME CLAUSULA 4.12 DO EDITAL, (II) DECORRENTES DA AÇÃO JUDICIAL EM TRÂMITE.  d. O VENDEDOR RESPONDERÁ PELA EVICÇÃO DE DIREITOS CONFORME CLAUSULAS 4.8 A 4.10 DO EDITAL.  e. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/banco-santander,"71,00m²",,"300,00m²",,,,Imóvel ocupado,0,
N/A,"Mogi Guaçu / SP - Jardim Guaçuano Rua Jamil Malis,  358",https://www.portalzuk.com.br/imovel/sp/mogi-guacu/jardim-guacuano/rua-jamil-malis-358/33552-206278,Lance inicial,190080.0050,22/07/2025 às 11:36,Este imóvel encontra-se ocupado no momento.,"49.830 do 1º CRI -  Mogi Guaçu/SP
                                      -  Nº Contribuinte: NO411107036000.",,Erro de requisição,N/A,,,N/A,"a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.","a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/banco-santander,"145,00m²",,"173,00m²",,,,Imóvel ocupado,0,
N/A,"São Carlos / SP - Vila Nery Rua Lourenço Inocentini,  461",https://www.portalzuk.com.br/imovel/sp/sao-carlos/vila-nery/rua-lourenco-inocentini-461/33552-206279,Lance inicial,87120.0046,22/07/2025 às 11:37,Este imóvel encontra-se ocupado no momento.,"88.895 do 1º CRI -  São Carlos/SP
                                      -  Nº Contribuinte: 15.180.006.036.",,Erro de requisição,N/A,,,N/A,"a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU E CONDOMÍNIO SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.","a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU E CONDOMÍNIO SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/banco-santander,,,,,"61,00m²",,Imóvel ocupado,0,
N/A,"Camaçari / BA - Renascer - Phoc Ii Rua Bom Jardim,  60",https://www.portalzuk.com.br/imovel/ba/camacari/renascer-_-phoc-ii/rua-bom-jardim-60/33552-206280,Lance inicial,54000.0050,22/07/2025 às 11:37,Este imóvel encontra-se ocupado no momento.,"20.655 do 2º CRI -  Camaçari/BA
                                      -  Nº Contribuinte: 0002006090.",,Banco Santander,N/A,,,N/A,"a. OCUPADO  b. AÇÃO JUDICIAL - INDENIZATÓRIA - PROC. Nº 0012669-16.2024.8.05.0039 EM TRÂMITE NA VARA CÍVEL DE CAMAÇARI/BA.  c. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS: (I) À DESOCUPAÇÃO CONFORME CLAUSULA 4.12 DO EDITAL, (II) DECORRENTES DA AÇÃO JUDICIAL EM TRÂMITE.  d. O VENDEDOR RESPONDERÁ PELA EVICÇÃO DE DIREITOS CONFORME CLAUSULAS 4.8 A 4.10 DO EDITAL.  e. OS DÉBITOS DE IPTU E CONDOMÍNIO SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.","a. OCUPADO  b. AÇÃO JUDICIAL - INDENIZATÓRIA - PROC. Nº 0012669-16.2024.8.05.0039 EM TRÂMITE NA VARA CÍVEL DE CAMAÇARI/BA.  c. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS: (I) À DESOCUPAÇÃO CONFORME CLAUSULA 4.12 DO EDITAL, (II) DECORRENTES DA AÇÃO JUDICIAL EM TRÂMITE.  d. O VENDEDOR RESPONDERÁ PELA EVICÇÃO DE DIREITOS CONFORME CLAUSULAS 4.8 A 4.10 DO EDITAL.  e. OS DÉBITOS DE IPTU E CONDOMÍNIO SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/banco-santander,"60,00m²",,"69,00m²",,,,Imóvel ocupado,0,
N/A,"Afogados da Ingazeira / PE - Sobreira Rua Sem Denominação,  151",https://www.portalzuk.com.br/imovel/pe/afogados-da-ingazeira/sobreira/rua-sem-denominacao-151/33552-206281,Lance inicial,97920.0050,22/07/2025 às 11:38,Este imóvel encontra-se ocupado no momento.,"11.885 do 1º CRI -  Afogados da Ingazeira/PE
                                      -  Nº Contribuinte: 01.06.082.0204.001.",,Banco Santander,N/A,,,N/A,"a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.","a. OCUPADO  b. FICARÃO A CARGO DO ARREMATANTE: TODAS AS PROVIDÊNCIAS, RISCOS, CUSTAS E DESPESAS NECESSÁRIAS À DESOCUPAÇÃO CONFORME CLAUSULA 4.12. DO EDITAL.  c. OS DÉBITOS DE IPTU SERÃO QUITADOS PELO VENDEDOR ATÉ A DATA DO LEILÃO.Condições de pagamentoÀ vista ou Financiamento em até 420 meses.",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/banco-santander,"92,00m²",,"108,00m²",,,,Imóvel ocupado,0,
N/A,"São Paulo / SP - Vila Monte Alegre Avenida Fagundes Filho,  486",https://www.portalzuk.com.br/imovel/sp/sao-paulo/vila-monte-alegre/avenida-fagundes-filho-486/33264-203587,1º leilão,206293.50,02/07/2025 às 10:20,Este imóvel encontra-se ocupado no momento.,"142.734 do 8º CRI -  São Paulo/SP
                                      -  Nº Contribuinte: 04717305728",,Judicial de São Paulo - TJSP,N/A,,,N/A,"1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 14.988,21 (06/2019 - fls. 85-88).Débitos IPTU/Pref.: R$ 37.896,97 (até 07/05/2025, conforme pesquisa no site).2) Eventual necessidade de regularização documental/construção junto aos órgãos competentes será de responsabilidade do Arrematante.3) Condição de venda: À vista (não admite utilização de carta de crédito).4) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento5) Imóvel Ocupado. Desocupação por conta do Arrematante.","1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 14.988,21 (06/2019 - fls. 85-88).Débitos IPTU/Pref.: R$ 37.896,97 (até 07/05/2025, conforme pesquisa no site).2) Eventual necessidade de regularização documental/construção junto aos órgãos competentes será de responsabilidade do Arrematante.3) Condição de venda: À vista (não admite utilização de carta de crédito).4) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento5) Imóvel Ocupado. Desocupação por conta do Arrematante.",,,9,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/leilao-judicial-sao-paulo-tjsp,,,,"67,11m²","29,01m²",,Imóvel ocupado,0,1
N/A,"São Paulo / SP - Vila Monte Alegre Avenida Fagundes Filho,  486",https://www.portalzuk.com.br/imovel/sp/sao-paulo/vila-monte-alegre/avenida-fagundes-filho-486/33264-203587,2º leilão,123776.1040,22/07/2025 às 10:20,Este imóvel encontra-se ocupado no momento.,"142.734 do 8º CRI -  São Paulo/SP
                                      -  Nº Contribuinte: 04717305728",,Judicial de São Paulo - TJSP,N/A,,,N/A,"1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 14.988,21 (06/2019 - fls. 85-88).Débitos IPTU/Pref.: R$ 37.896,97 (até 07/05/2025, conforme pesquisa no site).2) Eventual necessidade de regularização documental/construção junto aos órgãos competentes será de responsabilidade do Arrematante.3) Condição de venda: À vista (não admite utilização de carta de crédito).4) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento5) Imóvel Ocupado. Desocupação por conta do Arrematante.","1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 14.988,21 (06/2019 - fls. 85-88).Débitos IPTU/Pref.: R$ 37.896,97 (até 07/05/2025, conforme pesquisa no site).2) Eventual necessidade de regularização documental/construção junto aos órgãos competentes será de responsabilidade do Arrematante.3) Condição de venda: À vista (não admite utilização de carta de crédito).4) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento5) Imóvel Ocupado. Desocupação por conta do Arrematante.",,,9,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/leilao-judicial-sao-paulo-tjsp,,,,"67,11m²","29,01m²",,Imóvel ocupado,0,1
N/A,"Sumaré / SP - Jardim Santa Terezinha Rua São Cosme,  80",https://www.portalzuk.com.br/imovel/sp/sumare/jardim-santa-terezinha/rua-sao-cosme-80/33593-206207,1º leilão,207923.97,22/07/2025 às 10:30,Este imóvel encontra-se ocupado no momento.,"138.643 do 1º CRI -  Sumaré/SP
                                      -  Nº Contribuinte: 20450001187701",,Judicial de São Paulo - TJSP,N/A,,,N/A,"1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 65.179,20 (10/2024 - conf. fls. 626/631 autos).Débitos IPTU/Pref.: Conforme pesquisa realizada no site da Prefeitura do Município de Sumaré/SP, em 20/05/2025, consta que sobre o imóvel recaem Débitos de IPTU (Exercício 2025) no valor de R$ 344,13; bem como consta na Certidão Positiva de Débitos que sobre o imóvel em epígrafe constam débitos de Dívida Ativa (Débitos de IPTU relativos aos Exercícios: 2014, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024 e 2025), cujo valor total em aberto não foi possível verificar.2) Condição de venda: À vista (não admite utilização de carta de crédito).3) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento4) Imóvel Ocupado. Desocupação por conta do Arrematante.5) Serão alienados apenas os Direitos do Fiduciante, ou seja, o arrematante assumirá os direitos e deveres do mutuário perante a Credora Fiduciária Caixa Econômica Federal, portanto deverá buscar a regularização contratual junto à credora (o que pode ou não implicar no dever de pagamento do saldo contratual).Conforme constam as fls. 593/597 dos autos, a credora fiduciária Caixa Econômica Federal - CEF, informa quesobre o referido imóvel possui o débito de R$ 40.931,66 (atualizado até 05/09/2024)Ver mais","1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 65.179,20 (10/2024 - conf. fls. 626/631 autos).Débitos IPTU/Pref.: Conforme pesquisa realizada no site da Prefeitura do Município de Sumaré/SP, em 20/05/2025, consta que sobre o imóvel recaem Débitos de IPTU (Exercício 2025) no valor de R$ 344,13; bem como consta na Certidão Positiva de Débitos que sobre o imóvel em epígrafe constam débitos de Dívida Ativa (Débitos de IPTU relativos aos Exercícios: 2014, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024 e 2025), cujo valor total em aberto não foi possível verificar.2) Condição de venda: À vista (não admite utilização de carta de crédito).3) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento4) Imóvel Ocupado. Desocupação por conta do Arrematante.5) Serão alienados apenas os Direitos do Fiduciante, ou seja, o arrematante assumirá os direitos e deveres do mutuário perante a Credora Fiduciária Caixa Econômica Federal, portanto deverá buscar a regularização contratual junto à credora (o que pode ou não implicar no dever de pagamento do saldo contratual).Conforme constam as fls. 593/597 dos autos, a credora fiduciária Caixa Econômica Federal - CEF, informa quesobre o referido imóvel possui o débito de R$ 40.931,66 (atualizado até 05/09/2024)Ver mais",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/leilao-judicial-sao-paulo-tjsp,,,,"53,94m²","48,79m²",2,Imóvel ocupado,0,1
N/A,"Sumaré / SP - Jardim Santa Terezinha Rua São Cosme,  80",https://www.portalzuk.com.br/imovel/sp/sumare/jardim-santa-terezinha/rua-sao-cosme-80/33593-206207,2º leilão,103961.9850,12/08/2025 às 10:30,Este imóvel encontra-se ocupado no momento.,"138.643 do 1º CRI -  Sumaré/SP
                                      -  Nº Contribuinte: 20450001187701",,Judicial de São Paulo - TJSP,N/A,,,N/A,"1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 65.179,20 (10/2024 - conf. fls. 626/631 autos).Débitos IPTU/Pref.: Conforme pesquisa realizada no site da Prefeitura do Município de Sumaré/SP, em 20/05/2025, consta que sobre o imóvel recaem Débitos de IPTU (Exercício 2025) no valor de R$ 344,13; bem como consta na Certidão Positiva de Débitos que sobre o imóvel em epígrafe constam débitos de Dívida Ativa (Débitos de IPTU relativos aos Exercícios: 2014, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024 e 2025), cujo valor total em aberto não foi possível verificar.2) Condição de venda: À vista (não admite utilização de carta de crédito).3) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento4) Imóvel Ocupado. Desocupação por conta do Arrematante.5) Serão alienados apenas os Direitos do Fiduciante, ou seja, o arrematante assumirá os direitos e deveres do mutuário perante a Credora Fiduciária Caixa Econômica Federal, portanto deverá buscar a regularização contratual junto à credora (o que pode ou não implicar no dever de pagamento do saldo contratual).Conforme constam as fls. 593/597 dos autos, a credora fiduciária Caixa Econômica Federal - CEF, informa quesobre o referido imóvel possui o débito de R$ 40.931,66 (atualizado até 05/09/2024)Ver mais","1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 65.179,20 (10/2024 - conf. fls. 626/631 autos).Débitos IPTU/Pref.: Conforme pesquisa realizada no site da Prefeitura do Município de Sumaré/SP, em 20/05/2025, consta que sobre o imóvel recaem Débitos de IPTU (Exercício 2025) no valor de R$ 344,13; bem como consta na Certidão Positiva de Débitos que sobre o imóvel em epígrafe constam débitos de Dívida Ativa (Débitos de IPTU relativos aos Exercícios: 2014, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024 e 2025), cujo valor total em aberto não foi possível verificar.2) Condição de venda: À vista (não admite utilização de carta de crédito).3) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento4) Imóvel Ocupado. Desocupação por conta do Arrematante.5) Serão alienados apenas os Direitos do Fiduciante, ou seja, o arrematante assumirá os direitos e deveres do mutuário perante a Credora Fiduciária Caixa Econômica Federal, portanto deverá buscar a regularização contratual junto à credora (o que pode ou não implicar no dever de pagamento do saldo contratual).Conforme constam as fls. 593/597 dos autos, a credora fiduciária Caixa Econômica Federal - CEF, informa quesobre o referido imóvel possui o débito de R$ 40.931,66 (atualizado até 05/09/2024)Ver mais",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/leilao-judicial-sao-paulo-tjsp,,,,"53,94m²","48,79m²",2,Imóvel ocupado,0,1
N/A,"Poá / SP - Vila Perracini Rua Waldemar Aquilino de Freitas,  301",https://www.portalzuk.com.br/imovel/sp/poa/vila-perracini/rua-waldemar-aquilino-de-freitas-301/33596-206223,1º leilão,179822.73,22/07/2025 às 10:40,Este imóvel encontra-se ocupado no momento.,"168.708 do 1º CRI -  São José do Rio Preto/SP
                                      -  Nº Contribuinte: 0261141323",,Judicial de São Paulo - TJSP,N/A,,,N/A,"1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 10.843,56 (05/2023 - Conf. fls 290/292 autos).Débitos IPTU/Pref.: R$ 5.767,63 (até 19/05/2025, conforme pesquisa no site).2) Condição de venda: À vista (não admite utilização de carta de crédito).3) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento4) Imóvel Ocupado. Desocupação por conta do Arrematante.5) Serão alienados apenas os Direitos do Fiduciante, ou seja, o arrematante assumirá os direitos e deveres do mutuário perante a Credora Fiduciária Banco do Brasil, portanto deverá buscar a regularização contratual junto à credora (o que pode ou não implicar no dever de pagamento do saldo contratual).","1) Conforme determinado no edital, o produto da venda será destinado ao pagamento de débitos de IPTU/Condomínio, e caso o produto da venda não seja suficiente, a diferença será de responsabilidade do arrematante.Débitos Condomínio: R$ 10.843,56 (05/2023 - Conf. fls 290/292 autos).Débitos IPTU/Pref.: R$ 5.767,63 (até 19/05/2025, conforme pesquisa no site).2) Condição de venda: À vista (não admite utilização de carta de crédito).3) Proposta parcelada: Eventuais opções de envio de proposta na seção Formas de pagamento4) Imóvel Ocupado. Desocupação por conta do Arrematante.5) Serão alienados apenas os Direitos do Fiduciante, ou seja, o arrematante assumirá os direitos e deveres do mutuário perante a Credora Fiduciária Banco do Brasil, portanto deverá buscar a regularização contratual junto à credora (o que pode ou não implicar no dever de pagamento do saldo contratual).",,,,,,https://www.portalzuk.com.br/leilao-de-imoveis/v/leilao-judicial-sao-paulo-tjsp,,,,"103,12m²","57,27m²",,Imóvel ocupado,0,1
